,transaction_id,Member_number,Date,itemDescription,year,month,day,day_of_week
36442,14085,1240,2015-04-14,frozen vegetables,2015,4,14,1
36443,14085,1240,2015-04-14,sausage,2015,4,14,1
36444,14085,1240,2015-04-14,whole milk,2015,4,14,1
36445,14085,1240,2015-04-14,frozen vegetables,2015,4,14,1
36446,14085,1240,2015-04-14,rolls/buns,2015,4,14,1
36447,14085,1240,2015-04-14,other vegetables,2015,4,14,1
36448,14085,1240,2015-04-14,oil,2015,4,14,1
36449,14085,1240,2015-04-14,frozen fish,2015,4,14,1
36450,14085,1240,2015-04-14,baking powder,2015,4,14,1
36451,14086,1240,2014-11-27,soda,2014,11,27,3
36452,14086,1240,2014-11-27,shopping bags,2014,11,27,3
36453,14087,1240,2014-07-15,onions,2014,7,15,1
36454,14087,1240,2014-07-15,hard cheese,2014,7,15,1
36455,14088,1239,2015-08-31,brown bread,2015,8,31,0
36456,14088,1239,2015-08-31,tropical fruit,2015,8,31,0
36457,14089,1239,2015-07-25,finished products,2015,7,25,5
36458,14089,1239,2015-07-25,yogurt,2015,7,25,5
36459,14089,1239,2015-07-25,bottled beer,2015,7,25,5
36460,14089,1239,2015-07-25,bottled water,2015,7,25,5
36461,14090,1239,2015-03-22,sausage,2015,3,22,6
36462,14090,1239,2015-03-22,processed cheese,2015,3,22,6
36463,14091,1239,2015-02-07,whipped/sour cream,2015,2,7,5
36464,14091,1239,2015-02-07,yogurt,2015,2,7,5
36465,14092,1239,2015-01-24,condensed milk,2015,1,24,5
36466,14092,1239,2015-01-24,whole milk,2015,1,24,5
36467,14093,1239,2014-04-18,meat,2014,4,18,4
36468,14093,1239,2014-04-18,soda,2014,4,18,4
36469,14094,1239,2014-02-08,roll products ,2014,2,8,5
36470,14094,1239,2014-02-08,waffles,2014,2,8,5
36471,14095,1238,2015-01-03,frankfurter,2015,1,3,5
36472,14095,1238,2015-01-03,margarine,2015,1,3,5
36473,14096,1237,2015-09-04,ham,2015,9,4,4
36474,14096,1237,2015-09-04,whole milk,2015,9,4,4
36475,14096,1237,2015-09-04,other vegetables,2015,9,4,4
36476,14096,1237,2015-09-04,soda,2015,9,4,4
36477,14096,1237,2015-09-04,white bread,2015,9,4,4
36478,14096,1237,2015-09-04,tropical fruit,2015,9,4,4
36479,14096,1237,2015-09-04,sugar,2015,9,4,4
36480,14097,1237,2015-08-03,rolls/buns,2015,8,3,0
36481,14097,1237,2015-08-03,hard cheese,2015,8,3,0
36482,14098,1237,2014-12-03,citrus fruit,2014,12,3,2
36483,14098,1237,2014-12-03,other vegetables,2014,12,3,2
36484,14099,1237,2014-10-16,beverages,2014,10,16,3
36485,14099,1237,2014-10-16,sugar,2014,10,16,3
36486,14100,1237,2014-06-22,pork,2014,6,22,6
36487,14100,1237,2014-06-22,other vegetables,2014,6,22,6
36488,14100,1237,2014-06-22,cream cheese ,2014,6,22,6
36489,14101,1237,2014-02-22,cleaner,2014,2,22,5
36490,14101,1237,2014-02-22,misc. beverages,2014,2,22,5
36491,14102,1237,2014-01-25,butter milk,2014,1,25,5
36492,14102,1237,2014-01-25,hard cheese,2014,1,25,5
36493,14103,1236,2015-11-05,whole milk,2015,11,5,3
36494,14103,1236,2015-11-05,cling film/bags,2015,11,5,3
36495,14104,1236,2014-06-27,newspapers,2014,6,27,4
36496,14104,1236,2014-06-27,pip fruit,2014,6,27,4
36497,14104,1236,2014-06-27,dishes,2014,6,27,4
36498,14105,1235,2015-05-29,shopping bags,2015,5,29,4
36499,14105,1235,2015-05-29,waffles,2015,5,29,4
36500,14106,1235,2015-01-01,sausage,2015,1,1,3
36501,14106,1235,2015-01-01,sausage,2015,1,1,3
36502,14106,1235,2015-01-01,bottled beer,2015,1,1,3
36503,14106,1235,2015-01-01,spread cheese,2015,1,1,3
36504,14107,1235,2014-06-25,other vegetables,2014,6,25,2
36505,14107,1235,2014-06-25,curd,2014,6,25,2
36506,14107,1235,2014-06-25,abrasive cleaner,2014,6,25,2
36507,14108,1235,2014-06-14,canned beer,2014,6,14,5
36508,14108,1235,2014-06-14,bottled beer,2014,6,14,5
36509,14109,1235,2014-05-26,butter,2014,5,26,0
36510,14109,1235,2014-05-26,roll products ,2014,5,26,0
36511,14110,1235,2014-05-11,dog food,2014,5,11,6
36512,14110,1235,2014-05-11,processed cheese,2014,5,11,6
36513,14111,1235,2014-04-10,condensed milk,2014,4,10,3
36514,14111,1235,2014-04-10,other vegetables,2014,4,10,3
36515,14112,1235,2014-01-11,bottled water,2014,1,11,5
36516,14112,1235,2014-01-11,soda,2014,1,11,5
36517,14113,1234,2015-11-20,salty snack,2015,11,20,4
36518,14113,1234,2015-11-20,root vegetables,2015,11,20,4
36519,14114,1234,2014-12-05,curd,2014,12,5,4
36520,14114,1234,2014-12-05,pastry,2014,12,5,4
36521,14115,1234,2014-04-14,yogurt,2014,4,14,0
36522,14115,1234,2014-04-14,shopping bags,2014,4,14,0
36523,14115,1234,2014-04-14,coffee,2014,4,14,0
36524,14116,1234,2014-03-16,root vegetables,2014,3,16,6
36525,14116,1234,2014-03-16,margarine,2014,3,16,6
36526,14116,1234,2014-03-16,bottled water,2014,3,16,6
36527,14117,1233,2015-08-13,butter milk,2015,8,13,3
36528,14117,1233,2015-08-13,other vegetables,2015,8,13,3
36529,14118,1233,2015-07-31,chicken,2015,7,31,4
36530,14118,1233,2015-07-31,whole milk,2015,7,31,4
36531,14119,1233,2015-03-20,rolls/buns,2015,3,20,4
36532,14119,1233,2015-03-20,whipped/sour cream,2015,3,20,4
36533,14119,1233,2015-03-20,waffles,2015,3,20,4
36534,14119,1233,2015-03-20,rolls/buns,2015,3,20,4
36535,14119,1233,2015-03-20,margarine,2015,3,20,4
36536,14119,1233,2015-03-20,soda,2015,3,20,4
36537,14119,1233,2015-03-20,salty snack,2015,3,20,4
36538,14119,1233,2015-03-20,soda,2015,3,20,4
36539,14119,1233,2015-03-20,canned beer,2015,3,20,4
36540,14120,1233,2014-09-06,whipped/sour cream,2014,9,6,5
36541,14120,1233,2014-09-06,shopping bags,2014,9,6,5
36542,14121,1233,2014-08-28,other vegetables,2014,8,28,3
36543,14121,1233,2014-08-28,rolls/buns,2014,8,28,3
36544,14122,1233,2014-07-04,UHT-milk,2014,7,4,4
36545,14122,1233,2014-07-04,curd,2014,7,4,4
36546,14123,1232,2015-01-21,rolls/buns,2015,1,21,2
36547,14123,1232,2015-01-21,bottled beer,2015,1,21,2
36548,14124,1232,2015-01-07,butter,2015,1,7,2
36549,14124,1232,2015-01-07,grapes,2015,1,7,2
36550,14124,1232,2015-01-07,bottled water,2015,1,7,2
36551,14125,1232,2014-08-08,pasta,2014,8,8,4
36552,14125,1232,2014-08-08,canned beer,2014,8,8,4
36553,14126,1231,2015-10-27,pork,2015,10,27,1
36554,14126,1231,2015-10-27,sliced cheese,2015,10,27,1
36555,14126,1231,2015-10-27,flour,2015,10,27,1
36556,14127,1231,2015-10-14,sausage,2015,10,14,2
36557,14127,1231,2015-10-14,root vegetables,2015,10,14,2
36558,14128,1231,2015-06-28,grapes,2015,6,28,6
36559,14128,1231,2015-06-28,detergent,2015,6,28,6
36560,14129,1231,2015-05-20,white wine,2015,5,20,2
36561,14129,1231,2015-05-20,photo/film,2015,5,20,2
36562,14129,1231,2015-05-20,whipped/sour cream,2015,5,20,2
36563,14130,1231,2015-01-27,ice cream,2015,1,27,1
36564,14130,1231,2015-01-27,onions,2015,1,27,1
36565,14131,1231,2014-11-23,hard cheese,2014,11,23,6
36566,14131,1231,2014-11-23,soda,2014,11,23,6
36567,14132,1231,2014-09-29,yogurt,2014,9,29,0
36568,14132,1231,2014-09-29,margarine,2014,9,29,0
36569,14133,1230,2015-11-19,frankfurter,2015,11,19,3
36570,14133,1230,2015-11-19,pastry,2015,11,19,3
36571,14133,1230,2015-11-19,misc. beverages,2015,11,19,3
36572,14134,1230,2015-06-04,whole milk,2015,6,4,3
36573,14134,1230,2015-06-04,other vegetables,2015,6,4,3
36574,14135,1230,2015-05-19,ham,2015,5,19,1
36575,14135,1230,2015-05-19,domestic eggs,2015,5,19,1
36576,14136,1230,2015-01-27,soda,2015,1,27,1
36577,14136,1230,2015-01-27,butter milk,2015,1,27,1
36578,14136,1230,2015-01-27,soda,2015,1,27,1
36579,14137,1230,2014-12-17,soda,2014,12,17,2
36580,14137,1230,2014-12-17,canned beer,2014,12,17,2
36581,14138,1230,2014-03-16,canned beer,2014,3,16,6
36582,14138,1230,2014-03-16,sliced cheese,2014,3,16,6
36583,14139,1229,2015-03-20,ham,2015,3,20,4
36584,14139,1229,2015-03-20,whipped/sour cream,2015,3,20,4
36585,14139,1229,2015-03-20,newspapers,2015,3,20,4
36586,14140,1229,2014-07-26,mustard,2014,7,26,5
36587,14140,1229,2014-07-26,brown bread,2014,7,26,5
36588,14141,1229,2014-03-09,beef,2014,3,9,6
36589,14141,1229,2014-03-09,white bread,2014,3,9,6
36590,14141,1229,2014-03-09,frozen potato products,2014,3,9,6
36591,14142,1228,2015-02-23,photo/film,2015,2,23,0
36592,14142,1228,2015-02-23,beverages,2015,2,23,0
36593,14142,1228,2015-02-23,bottled beer,2015,2,23,0
36594,14143,1227,2014-08-05,yogurt,2014,8,5,1
36595,14143,1227,2014-08-05,whipped/sour cream,2014,8,5,1
36596,14144,1226,2015-12-11,beef,2015,12,11,4
36597,14144,1226,2015-12-11,citrus fruit,2015,12,11,4
36598,14144,1226,2015-12-11,specialty bar,2015,12,11,4
36599,14144,1226,2015-12-11,white bread,2015,12,11,4
36600,14144,1226,2015-12-11,soda,2015,12,11,4
36601,14144,1226,2015-12-11,vinegar,2015,12,11,4
36602,14144,1226,2015-12-11,long life bakery product,2015,12,11,4
36603,14144,1226,2015-12-11,domestic eggs,2015,12,11,4
36604,14145,1226,2015-04-13,hard cheese,2015,4,13,0
36605,14145,1226,2015-04-13,pastry,2015,4,13,0
36606,14146,1225,2015-05-20,photo/film,2015,5,20,2
36607,14146,1225,2015-05-20,brown bread,2015,5,20,2
36608,14147,1225,2015-03-26,dessert,2015,3,26,3
36609,14147,1225,2015-03-26,sliced cheese,2015,3,26,3
36610,14147,1225,2015-03-26,bottled beer,2015,3,26,3
36611,14147,1225,2015-03-26,other vegetables,2015,3,26,3
36612,14148,1225,2015-02-26,shopping bags,2015,2,26,3
36613,14148,1225,2015-02-26,whole milk,2015,2,26,3
36614,14148,1225,2015-02-26,whole milk,2015,2,26,3
36615,14148,1225,2015-02-26,whole milk,2015,2,26,3
36616,14148,1225,2015-02-26,detergent,2015,2,26,3
36617,14148,1225,2015-02-26,flour,2015,2,26,3
36618,14149,1225,2014-11-29,butter milk,2014,11,29,5
36619,14149,1225,2014-11-29,soda,2014,11,29,5
36620,14149,1225,2014-11-29,seasonal products,2014,11,29,5
36621,14150,1225,2014-03-10,white bread,2014,3,10,0
36622,14150,1225,2014-03-10,jam,2014,3,10,0
36623,14151,1225,2014-03-03,whole milk,2014,3,3,0
36624,14151,1225,2014-03-03,curd,2014,3,3,0
36625,14152,1225,2014-02-09,pastry,2014,2,9,6
36626,14152,1225,2014-02-09,rolls/buns,2014,2,9,6
36627,14153,1224,2014-09-20,sausage,2014,9,20,5
36628,14153,1224,2014-09-20,specialty chocolate,2014,9,20,5
36629,14154,1224,2014-08-31,UHT-milk,2014,8,31,6
36630,14154,1224,2014-08-31,cooking chocolate,2014,8,31,6
36631,14155,1223,2015-11-30,ham,2015,11,30,0
36632,14155,1223,2015-11-30,rum,2015,11,30,0
36633,14156,1223,2014-11-18,citrus fruit,2014,11,18,1
36634,14156,1223,2014-11-18,semi-finished bread,2014,11,18,1
36635,14156,1223,2014-11-18,yogurt,2014,11,18,1
36636,14157,1223,2014-09-20,packaged fruit/vegetables,2014,9,20,5
36637,14157,1223,2014-09-20,flour,2014,9,20,5
36638,14158,1223,2014-05-09,citrus fruit,2014,5,9,4
36639,14158,1223,2014-05-09,butter,2014,5,9,4
36640,14158,1223,2014-05-09,UHT-milk,2014,5,9,4
36641,14159,1222,2015-09-24,condensed milk,2015,9,24,3
36642,14159,1222,2015-09-24,onions,2015,9,24,3
36643,14160,1222,2015-07-08,canned beer,2015,7,8,2
36644,14160,1222,2015-07-08,coffee,2015,7,8,2
36645,14161,1221,2014-11-15,sugar,2014,11,15,5
36646,14161,1221,2014-11-15,bottled water,2014,11,15,5
36647,14162,1220,2015-12-29,frankfurter,2015,12,29,1
36648,14162,1220,2015-12-29,ice cream,2015,12,29,1
36649,14163,1220,2015-09-02,rolls/buns,2015,9,2,2
36650,14163,1220,2015-09-02,specialty chocolate,2015,9,2,2
36651,14163,1220,2015-09-02,napkins,2015,9,2,2
36652,14163,1220,2015-09-02,onions,2015,9,2,2
36653,14163,1220,2015-09-02,rice,2015,9,2,2
36654,14163,1220,2015-09-02,rolls/buns,2015,9,2,2
36655,14163,1220,2015-09-02,butter milk,2015,9,2,2
36656,14163,1220,2015-09-02,dental care,2015,9,2,2
36657,14164,1220,2015-08-09,pastry,2015,8,9,6
36658,14164,1220,2015-08-09,waffles,2015,8,9,6
36659,14165,1220,2015-01-01,canned beer,2015,1,1,3
36660,14165,1220,2015-01-01,margarine,2015,1,1,3
36661,14165,1220,2015-01-01,chocolate,2015,1,1,3
36662,14166,1220,2014-11-16,sausage,2014,11,16,6
36663,14166,1220,2014-11-16,pasta,2014,11,16,6
36664,14167,1219,2014-03-07,red/blush wine,2014,3,7,4
36665,14167,1219,2014-03-07,instant coffee,2014,3,7,4
36666,14168,1219,2014-02-10,canned beer,2014,2,10,0
36667,14168,1219,2014-02-10,brown bread,2014,2,10,0
36668,14169,1218,2015-12-29,tropical fruit,2015,12,29,1
36669,14169,1218,2015-12-29,meat,2015,12,29,1
36670,14169,1218,2015-12-29,whole milk,2015,12,29,1
36671,14169,1218,2015-12-29,candles,2015,12,29,1
36672,14170,1218,2015-08-20,tropical fruit,2015,8,20,3
36673,14170,1218,2015-08-20,rolls/buns,2015,8,20,3
36674,14170,1218,2015-08-20,frozen fish,2015,8,20,3
36675,14171,1218,2015-06-13,other vegetables,2015,6,13,5
36676,14171,1218,2015-06-13,fruit/vegetable juice,2015,6,13,5
36677,14172,1218,2015-05-07,whole milk,2015,5,7,3
36678,14172,1218,2015-05-07,sausage,2015,5,7,3
36679,14172,1218,2015-05-07,yogurt,2015,5,7,3
36680,14172,1218,2015-05-07,whole milk,2015,5,7,3
36681,14172,1218,2015-05-07,butter,2015,5,7,3
36682,14173,1218,2014-08-05,citrus fruit,2014,8,5,1
36683,14173,1218,2014-08-05,citrus fruit,2014,8,5,1
36684,14174,1218,2014-07-09,pork,2014,7,9,2
36685,14174,1218,2014-07-09,frozen meals,2014,7,9,2
36686,14175,1218,2014-05-28,meat,2014,5,28,2
36687,14175,1218,2014-05-28,cling film/bags,2014,5,28,2
36688,14175,1218,2014-05-28,curd,2014,5,28,2
36689,14176,1217,2015-02-18,whole milk,2015,2,18,2
36690,14176,1217,2015-02-18,dog food,2015,2,18,2
36691,14176,1217,2015-02-18,pastry,2015,2,18,2
36692,14177,1217,2014-07-21,whole milk,2014,7,21,0
36693,14177,1217,2014-07-21,sugar,2014,7,21,0
36694,14178,1217,2014-03-12,citrus fruit,2014,3,12,2
36695,14178,1217,2014-03-12,grapes,2014,3,12,2
36696,14178,1217,2014-03-12,bottled water,2014,3,12,2
36697,14179,1216,2015-08-25,whole milk,2015,8,25,1
36698,14179,1216,2015-08-25,soda,2015,8,25,1
36699,14179,1216,2015-08-25,root vegetables,2015,8,25,1
36700,14179,1216,2015-08-25,pastry,2015,8,25,1
36701,14179,1216,2015-08-25,specialty fat,2015,8,25,1
36702,14179,1216,2015-08-25,bottled water,2015,8,25,1
36703,14179,1216,2015-08-25,napkins,2015,8,25,1
36704,14179,1216,2015-08-25,tropical fruit,2015,8,25,1
36705,14180,1216,2015-06-19,canned beer,2015,6,19,4
36706,14180,1216,2015-06-19,brown bread,2015,6,19,4
36707,14181,1216,2015-04-03,turkey,2015,4,3,4
36708,14181,1216,2015-04-03,onions,2015,4,3,4
36709,14182,1216,2014-07-02,citrus fruit,2014,7,2,2
36710,14182,1216,2014-07-02,long life bakery product,2014,7,2,2
36711,14183,1215,2015-01-18,pip fruit,2015,1,18,6
36712,14183,1215,2015-01-18,other vegetables,2015,1,18,6
36713,14183,1215,2015-01-18,semi-finished bread,2015,1,18,6
36714,14183,1215,2015-01-18,sliced cheese,2015,1,18,6
36715,14184,1215,2014-07-30,grapes,2014,7,30,2
36716,14184,1215,2014-07-30,root vegetables,2014,7,30,2
36717,14184,1215,2014-07-30,shopping bags,2014,7,30,2
36718,14185,1215,2014-04-28,sauces,2014,4,28,0
36719,14185,1215,2014-04-28,yogurt,2014,4,28,0
36720,14186,1214,2015-10-01,meat,2015,10,1,3
36721,14186,1214,2015-10-01,chicken,2015,10,1,3
36722,14186,1214,2015-10-01,yogurt,2015,10,1,3
36723,14186,1214,2015-10-01,pip fruit,2015,10,1,3
36724,14187,1214,2014-08-07,syrup,2014,8,7,3
36725,14187,1214,2014-08-07,waffles,2014,8,7,3
36726,14188,1213,2015-09-14,citrus fruit,2015,9,14,0
36727,14188,1213,2015-09-14,bottled beer,2015,9,14,0
36728,14189,1213,2015-07-02,domestic eggs,2015,7,2,3
36729,14189,1213,2015-07-02,fruit/vegetable juice,2015,7,2,3
36730,14190,1213,2015-03-03,chicken,2015,3,3,1
36731,14190,1213,2015-03-03,beef,2015,3,3,1
36732,14190,1213,2015-03-03,pork,2015,3,3,1
36733,14190,1213,2015-03-03,beef,2015,3,3,1
36734,14190,1213,2015-03-03,newspapers,2015,3,3,1
36735,14190,1213,2015-03-03,dessert,2015,3,3,1
36736,14190,1213,2015-03-03,margarine,2015,3,3,1
36737,14190,1213,2015-03-03,brown bread,2015,3,3,1
36738,14190,1213,2015-03-03,newspapers,2015,3,3,1
36739,14191,1212,2015-07-31,root vegetables,2015,7,31,4
36740,14191,1212,2015-07-31,other vegetables,2015,7,31,4
36741,14192,1212,2015-06-19,tropical fruit,2015,6,19,4
36742,14192,1212,2015-06-19,cat food,2015,6,19,4
36743,14193,1212,2014-05-25,beef,2014,5,25,6
36744,14193,1212,2014-05-25,domestic eggs,2014,5,25,6
36745,14194,1212,2014-03-06,tropical fruit,2014,3,6,3
36746,14194,1212,2014-03-06,salt,2014,3,6,3
36747,14195,1211,2015-10-03,frankfurter,2015,10,3,5
36748,14195,1211,2015-10-03,butter,2015,10,3,5
36749,14195,1211,2015-10-03,specialty bar,2015,10,3,5
36750,14195,1211,2015-10-03,yogurt,2015,10,3,5
36751,14196,1211,2015-05-24,rolls/buns,2015,5,24,6
36752,14196,1211,2015-05-24,tropical fruit,2015,5,24,6
36753,14196,1211,2015-05-24,salty snack,2015,5,24,6
36754,14196,1211,2015-05-24,specialty bar,2015,5,24,6
36755,14197,1211,2015-04-19,UHT-milk,2015,4,19,6
36756,14197,1211,2015-04-19,other vegetables,2015,4,19,6
36757,14198,1211,2014-12-13,specialty bar,2014,12,13,5
36758,14198,1211,2014-12-13,whole milk,2014,12,13,5
36759,14199,1211,2014-12-12,finished products,2014,12,12,4
36760,14199,1211,2014-12-12,domestic eggs,2014,12,12,4
36761,14200,1211,2014-09-11,butter,2014,9,11,3
36762,14200,1211,2014-09-11,margarine,2014,9,11,3
36763,14201,1209,2014-11-11,fruit/vegetable juice,2014,11,11,1
36764,14201,1209,2014-11-11,long life bakery product,2014,11,11,1
36765,14201,1209,2014-11-11,specialty cheese,2014,11,11,1
36766,14202,1209,2014-08-26,ham,2014,8,26,1
36767,14202,1209,2014-08-26,brown bread,2014,8,26,1
36768,14203,1209,2014-05-03,yogurt,2014,5,3,5
36769,14203,1209,2014-05-03,shopping bags,2014,5,3,5
36770,14204,1209,2014-01-11,sausage,2014,1,11,5
36771,14204,1209,2014-01-11,dessert,2014,1,11,5
36772,14205,1208,2015-12-16,tropical fruit,2015,12,16,2
36773,14205,1208,2015-12-16,butter milk,2015,12,16,2
36774,14206,1208,2015-08-24,shopping bags,2015,8,24,0
36775,14206,1208,2015-08-24,misc. beverages,2015,8,24,0
36776,14207,1208,2015-08-21,rolls/buns,2015,8,21,4
36777,14207,1208,2015-08-21,frozen meals,2015,8,21,4
36778,14208,1208,2014-10-25,pork,2014,10,25,5
36779,14208,1208,2014-10-25,beef,2014,10,25,5
36780,14208,1208,2014-10-25,yogurt,2014,10,25,5
36781,14209,1208,2014-03-08,soft cheese,2014,3,8,5
36782,14209,1208,2014-03-08,bottled water,2014,3,8,5
36783,14210,1207,2015-11-14,frankfurter,2015,11,14,5
36784,14210,1207,2015-11-14,whole milk,2015,11,14,5
36785,14211,1207,2014-09-12,whole milk,2014,9,12,4
36786,14211,1207,2014-09-12,yogurt,2014,9,12,4
36787,14211,1207,2014-09-12,semi-finished bread,2014,9,12,4
36788,14212,1207,2014-04-28,ham,2014,4,28,0
36789,14212,1207,2014-04-28,pickled vegetables,2014,4,28,0
36790,14212,1207,2014-04-28,shopping bags,2014,4,28,0
36791,14213,1206,2015-05-15,pastry,2015,5,15,4
36792,14213,1206,2015-05-15,sausage,2015,5,15,4
36793,14213,1206,2015-05-15,soda,2015,5,15,4
36794,14213,1206,2015-05-15,rolls/buns,2015,5,15,4
36795,14213,1206,2015-05-15,sugar,2015,5,15,4
36796,14213,1206,2015-05-15,soda,2015,5,15,4
36797,14213,1206,2015-05-15,other vegetables,2015,5,15,4
36798,14213,1206,2015-05-15,whole milk,2015,5,15,4
36799,14213,1206,2015-05-15,softener,2015,5,15,4
36800,14214,1206,2015-02-01,sausage,2015,2,1,6
36801,14214,1206,2015-02-01,cat food,2015,2,1,6
36802,14215,1206,2014-03-02,tropical fruit,2014,3,2,6
36803,14215,1206,2014-03-02,hygiene articles,2014,3,2,6
36804,14215,1206,2014-03-02,candles,2014,3,2,6
36805,14216,1205,2015-03-14,yogurt,2015,3,14,5
36806,14216,1205,2015-03-14,whole milk,2015,3,14,5
36807,14216,1205,2015-03-14,yogurt,2015,3,14,5
36808,14216,1205,2015-03-14,chewing gum,2015,3,14,5
36809,14217,1205,2014-12-08,white bread,2014,12,8,0
36810,14217,1205,2014-12-08,bottled water,2014,12,8,0
36811,14217,1205,2014-12-08,ready soups,2014,12,8,0
36812,14217,1205,2014-12-08,curd,2014,12,8,0
36813,14218,1205,2014-04-30,whole milk,2014,4,30,2
36814,14218,1205,2014-04-30,oil,2014,4,30,2
36815,14219,1204,2015-11-04,grapes,2015,11,4,2
36816,14219,1204,2015-11-04,chicken,2015,11,4,2
36817,14219,1204,2015-11-04,bottled beer,2015,11,4,2
36818,14219,1204,2015-11-04,root vegetables,2015,11,4,2
36819,14220,1204,2015-07-23,sliced cheese,2015,7,23,3
36820,14220,1204,2015-07-23,pip fruit,2015,7,23,3
36821,14221,1204,2014-12-01,softener,2014,12,1,0
36822,14221,1204,2014-12-01,chocolate,2014,12,1,0
36823,14222,1204,2014-06-23,rolls/buns,2014,6,23,0
36824,14222,1204,2014-06-23,pastry,2014,6,23,0
36825,14223,1204,2014-05-25,whole milk,2014,5,25,6
36826,14223,1204,2014-05-25,waffles,2014,5,25,6
36827,14224,1204,2014-05-18,root vegetables,2014,5,18,6
36828,14224,1204,2014-05-18,yogurt,2014,5,18,6
36829,14225,1204,2014-04-13,soda,2014,4,13,6
36830,14225,1204,2014-04-13,beverages,2014,4,13,6
36831,14226,1202,2015-07-22,soda,2015,7,22,2
36832,14226,1202,2015-07-22,curd cheese,2015,7,22,2
36833,14226,1202,2015-07-22,root vegetables,2015,7,22,2
36834,14226,1202,2015-07-22,semi-finished bread,2015,7,22,2
36835,14227,1202,2015-04-22,yogurt,2015,4,22,2
36836,14227,1202,2015-04-22,rolls/buns,2015,4,22,2
36837,14228,1202,2014-07-29,yogurt,2014,7,29,1
36838,14228,1202,2014-07-29,roll products ,2014,7,29,1
36839,14229,1202,2014-04-21,coffee,2014,4,21,0
36840,14229,1202,2014-04-21,oil,2014,4,21,0
36841,14230,1201,2014-11-24,misc. beverages,2014,11,24,0
36842,14230,1201,2014-11-24,coffee,2014,11,24,0
36843,14231,1201,2014-10-24,candles,2014,10,24,4
36844,14231,1201,2014-10-24,whole milk,2014,10,24,4
36845,14232,1200,2015-09-26,candy,2015,9,26,5
36846,14232,1200,2015-09-26,dessert,2015,9,26,5
36847,14232,1200,2015-09-26,rolls/buns,2015,9,26,5
36848,14232,1200,2015-09-26,canned fish,2015,9,26,5
36849,14233,1200,2015-08-08,citrus fruit,2015,8,8,5
36850,14233,1200,2015-08-08,root vegetables,2015,8,8,5
36851,14234,1200,2014-02-27,brown bread,2014,2,27,3
36852,14234,1200,2014-02-27,detergent,2014,2,27,3
36853,14235,1199,2015-11-21,rolls/buns,2015,11,21,5
36854,14235,1199,2015-11-21,whole milk,2015,11,21,5
36855,14235,1199,2015-11-21,white bread,2015,11,21,5
36856,14235,1199,2015-11-21,popcorn,2015,11,21,5
36857,14236,1199,2015-10-12,sugar,2015,10,12,0
36858,14236,1199,2015-10-12,canned vegetables,2015,10,12,0
36859,14236,1199,2015-10-12,flour,2015,10,12,0
36860,14236,1199,2015-10-12,bottled water,2015,10,12,0
36861,14236,1199,2015-10-12,salty snack,2015,10,12,0
36862,14237,1199,2015-09-11,beverages,2015,9,11,4
36863,14237,1199,2015-09-11,sausage,2015,9,11,4
36864,14238,1199,2014-03-23,grapes,2014,3,23,6
36865,14238,1199,2014-03-23,rolls/buns,2014,3,23,6
36866,14239,1198,2015-01-31,other vegetables,2015,1,31,5
36867,14239,1198,2015-01-31,specialty chocolate,2015,1,31,5
36868,14239,1198,2015-01-31,newspapers,2015,1,31,5
36869,14240,1198,2014-07-29,frozen fish,2014,7,29,1
36870,14240,1198,2014-07-29,specialty chocolate,2014,7,29,1
36871,14241,1198,2014-03-22,citrus fruit,2014,3,22,5
36872,14241,1198,2014-03-22,napkins,2014,3,22,5
36873,14242,1197,2015-11-22,root vegetables,2015,11,22,6
36874,14242,1197,2015-11-22,citrus fruit,2015,11,22,6
36875,14242,1197,2015-11-22,root vegetables,2015,11,22,6
36876,14242,1197,2015-11-22,misc. beverages,2015,11,22,6
36877,14242,1197,2015-11-22,sliced cheese,2015,11,22,6
36878,14242,1197,2015-11-22,packaged fruit/vegetables,2015,11,22,6
36879,14242,1197,2015-11-22,yogurt,2015,11,22,6
36880,14242,1197,2015-11-22,whipped/sour cream,2015,11,22,6
36881,14243,1197,2015-04-27,citrus fruit,2015,4,27,0
36882,14243,1197,2015-04-27,yogurt,2015,4,27,0
36883,14244,1197,2015-01-16,sausage,2015,1,16,4
36884,14244,1197,2015-01-16,chocolate,2015,1,16,4
36885,14245,1197,2014-12-05,beef,2014,12,5,4
36886,14245,1197,2014-12-05,whipped/sour cream,2014,12,5,4
36887,14246,1197,2014-03-19,pip fruit,2014,3,19,2
36888,14246,1197,2014-03-19,waffles,2014,3,19,2
36889,14247,1197,2014-03-05,whole milk,2014,3,5,2
36890,14247,1197,2014-03-05,brown bread,2014,3,5,2
36891,14248,1196,2015-11-27,mayonnaise,2015,11,27,4
36892,14248,1196,2015-11-27,candy,2015,11,27,4
36893,14248,1196,2015-11-27,rolls/buns,2015,11,27,4
36894,14248,1196,2015-11-27,bottled beer,2015,11,27,4
36895,14249,1196,2014-08-15,domestic eggs,2014,8,15,4
36896,14249,1196,2014-08-15,newspapers,2014,8,15,4
36897,14250,1196,2014-01-20,pip fruit,2014,1,20,0
36898,14250,1196,2014-01-20,shopping bags,2014,1,20,0
36899,14251,1195,2015-09-28,whole milk,2015,9,28,0
36900,14251,1195,2015-09-28,soft cheese,2015,9,28,0
36901,14252,1195,2015-04-11,finished products,2015,4,11,5
36902,14252,1195,2015-04-11,liquor,2015,4,11,5
36903,14253,1195,2014-08-14,butter,2014,8,14,3
